GrowthDay,MinimumValue,AverageValue,MaximumValue,
-1       ,78          ,78          ,78          ,
0        ,78          ,78          ,78          ,
1        ,75          ,78          ,79          ,
2        ,77          ,78          ,79          ,
3        ,78          ,78          ,79          ,
4        ,78          ,78          ,78          ,
5        ,78          ,78          ,78          ,
6        ,78          ,78          ,79          ,
7        ,78          ,78          ,79          ,
8        ,78          ,78          ,79          ,
9        ,72          ,78          ,79          ,
10       ,78          ,78          ,79          ,
11       ,78          ,78          ,78          ,
12       ,78          ,78          ,78          ,
13       ,78          ,78          ,78          ,
14       ,78          ,78          ,78          ,
15       ,78          ,78          ,78          ,
16       ,78          ,78          ,78          ,
17       ,78          ,78          ,78          ,
18       ,78          ,78          ,78          ,
19       ,78          ,78          ,78          ,
20       ,78          ,78          ,78          ,
21       ,78          ,78          ,78          ,
22       ,78          ,78          ,78          ,
23       ,78          ,78          ,78          ,
24       ,78          ,78          ,78          ,
25       ,78          ,78          ,78          ,
26       ,78          ,78          ,78          ,
27       ,78          ,78          ,78          ,
28       ,78          ,78          ,78          ,
29       ,78          ,78          ,78          ,
30       ,78          ,78          ,78          ,
31       ,59          ,78          ,78          ,
32       ,78          ,78          ,78          ,
33       ,78          ,78          ,78          ,
34       ,78          ,78          ,78          ,
35       ,78          ,78          ,78          ,
36       ,78          ,78          ,78          ,
37       ,78          ,78          ,78          ,
38       ,62          ,78          ,79          ,
39       ,78          ,78          ,78          ,
