GROWTH_DAY,HISTORY_TIME,TARGET_TEMP,HOUSE_TEMP_MIN,HOUSE_TEMP_AVG,HOUSE_TEMP_MAX,TEMP_1_AVG,TEMP_2_AVG,TEMP_3_AVG,TEMP_4_AVG,TEMP_5_AVG,TEMP_6_AVG,ATTIC_MIN,ATTIC_AVG,ATTIC_MAX,OUTSIDE_MIN,OUTSIDE_AVG,OUTSIDE_MAX,HUMIDITY_IN_1_MIN,HUMIDITY_IN_1_AVG,HUMIDITY_IN_1_MAX,WATER_CON,FEED_CON,LEVEL,
23        ,15:00       ,23.8       ,24.6          ,24.8          ,25.9          ,25.9      ,24.9      ,24.6      ,24.4      ,24.4      ,24.3      ,---      ,---      ,---      ,13.9       ,14.8       ,14.8       ,63               ,63.7             ,73               ,350      ,0       ,18   ,
23        ,16:00       ,23.7       ,24.4          ,24.5          ,25.2          ,25.8      ,24.5      ,24.1      ,24.0      ,24.1      ,24.2      ,---      ,---      ,---      ,14.6       ,14.9       ,15.3       ,61               ,61.5             ,67               ,340      ,0       ,18   ,
23        ,17:00       ,23.7       ,23.9          ,24.1          ,24.8          ,25.4      ,24.2      ,23.8      ,23.8      ,23.8      ,23.5      ,---      ,---      ,---      ,14.1       ,14.2       ,14.9       ,60               ,65.3             ,68               ,370      ,0       ,16   ,
23        ,18:00       ,23.7       ,23.4          ,24.0          ,24.5          ,25.0      ,24.1      ,23.5      ,23.9      ,23.7      ,23.8      ,---      ,---      ,---      ,12.0       ,12.1       ,14.1       ,65               ,70.3             ,74               ,410      ,0       ,13   ,
23        ,19:00       ,23.7       ,23.2          ,23.9          ,25.0          ,24.2      ,23.9      ,23.7      ,23.8      ,24.0      ,23.9      ,---      ,---      ,---      ,11.3       ,11.3       ,12.0       ,69               ,73.8             ,79               ,310      ,1119    ,8    ,
23        ,20:00       ,24.0       ,23.4          ,23.8          ,24.8          ,24.6      ,24.0      ,23.7      ,23.7      ,23.7      ,23.4      ,---      ,---      ,---      ,10.6       ,10.6       ,11.3       ,73               ,74.7             ,80               ,330      ,165     ,7    ,
23        ,21:00       ,24.0       ,23.7          ,23.9          ,24.6          ,24.7      ,24.4      ,23.7      ,23.7      ,23.7      ,23.5      ,---      ,---      ,---      ,9.0        ,9.2        ,10.6       ,74               ,76.4             ,81               ,10       ,0       ,7    ,
23        ,22:00       ,24.0       ,23.6          ,23.8          ,24.7          ,24.2      ,23.6      ,23.6      ,23.6      ,23.8      ,23.7      ,---      ,---      ,---      ,8.5        ,8.6        ,9.5        ,74               ,75               ,81               ,10       ,0       ,7    ,
23        ,23:00       ,24.0       ,23.3          ,23.4          ,24.5          ,23.8      ,23.6      ,23.1      ,23.3      ,23.3      ,23.1      ,---      ,---      ,---      ,8.4        ,8.5        ,8.7        ,74               ,75.3             ,80               ,10       ,0       ,7    ,
24        ,00:00       ,23.9       ,23.2          ,23.4          ,24.6          ,23.6      ,23.3      ,23.2      ,23.7      ,23.5      ,23.1      ,---      ,---      ,---      ,7.8        ,7.9        ,8.5        ,74               ,74.7             ,81               ,10       ,0       ,7    ,
24        ,01:00       ,23.9       ,23.3          ,23.7          ,25.3          ,24.0      ,24.2      ,23.7      ,23.8      ,23.6      ,22.9      ,---      ,---      ,---      ,7.6        ,7.8        ,8.1        ,75               ,79.6             ,84               ,680      ,0       ,8    ,
24        ,02:00       ,23.9       ,23.2          ,23.9          ,24.6          ,24.6      ,24.0      ,23.9      ,23.8      ,23.6      ,23.4      ,---      ,---      ,---      ,7.5        ,7.8        ,7.8        ,78               ,82.3             ,84               ,450      ,0       ,7    ,
24        ,03:00       ,23.9       ,23.4          ,23.7          ,24.7          ,24.1      ,23.8      ,23.4      ,23.7      ,23.7      ,23.6      ,---      ,---      ,---      ,7.2        ,7.2        ,7.8        ,80               ,81.7             ,87               ,370      ,0       ,7    ,
24        ,04:00       ,23.9       ,23.4          ,23.7          ,24.7          ,23.9      ,23.8      ,23.8      ,23.8      ,23.6      ,23.5      ,---      ,---      ,---      ,6.9        ,7.4        ,7.4        ,81               ,83.4             ,86               ,310      ,0       ,7    ,
24        ,05:00       ,23.9       ,23.3          ,23.8          ,24.7          ,23.9      ,23.6      ,23.3      ,24.4      ,23.8      ,23.7      ,---      ,---      ,---      ,7.4        ,7.5        ,7.6        ,80               ,81.1             ,86               ,290      ,0       ,7    ,
24        ,06:00       ,23.9       ,23.2          ,24.1          ,24.8          ,24.5      ,24.8      ,24.4      ,23.9      ,23.7      ,23.4      ,---      ,---      ,---      ,7.3        ,7.5        ,7.6        ,80               ,81.4             ,87               ,250      ,1073    ,7    ,
24        ,07:00       ,23.9       ,23.4          ,23.8          ,24.9          ,24.0      ,24.0      ,23.6      ,23.9      ,23.7      ,23.3      ,---      ,---      ,---      ,7.3        ,7.4        ,7.9        ,80               ,82.2             ,86               ,490      ,147     ,7    ,
24        ,08:00       ,23.8       ,23.5          ,23.9          ,24.6          ,23.9      ,24.0      ,23.9      ,24.0      ,23.7      ,23.5      ,---      ,---      ,---      ,7.3        ,7.6        ,7.7        ,81               ,82.3             ,86               ,430      ,0       ,7    ,
24        ,09:00       ,23.8       ,23.5          ,24.0          ,24.8          ,24.2      ,24.0      ,23.8      ,24.0      ,24.3      ,23.6      ,---      ,---      ,---      ,7.6        ,9.9        ,9.9        ,76               ,77.2             ,85               ,390      ,0       ,11   ,
24        ,10:00       ,23.8       ,23.7          ,24.2          ,24.7          ,25.0      ,24.6      ,24.1      ,24.1      ,24.0      ,23.5      ,---      ,---      ,---      ,9.9        ,12.4       ,12.4       ,69               ,71.1             ,80               ,340      ,0       ,15   ,
24        ,11:00       ,23.8       ,23.9          ,24.6          ,24.7          ,25.3      ,24.8      ,24.6      ,24.5      ,24.1      ,24.1      ,---      ,---      ,---      ,12.3       ,13.7       ,13.8       ,66               ,70.3             ,74               ,300      ,0       ,17   ,
