GROWTH_DAY,HISTORY_TIME,TARGET_TEMP,HOUSE_TEMP_MIN,HOUSE_TEMP_AVG,HOUSE_TEMP_MAX,TEMP_1_AVG,TEMP_2_AVG,TEMP_3_AVG,TEMP_4_AVG,TEMP_5_AVG,TEMP_6_AVG,OUTSIDE_AVG,HUMIDITY_IN_1_AVG,HUMIDITY_OUT_AVG,WATER_CON,FEED_CON,LEVEL,
23        ,13:00       ,25.0       ,24.8          ,25.3          ,26.6          ,25.3      ,25.0      ,24.7      ,25.4      ,26.2      ,-1.8      ,-1.8       ,76.9             ,---             ,414      ,0       ,9    ,
23        ,14:00       ,25.0       ,24.7          ,25.4          ,26.1          ,25.8      ,25.5      ,24.7      ,25.0      ,25.8      ,-1.7      ,-1.7       ,75.8             ,---             ,336      ,0       ,8    ,
23        ,15:00       ,25.0       ,24.9          ,25.3          ,26.3          ,25.7      ,25.1      ,24.9      ,25.0      ,26.0      ,-1.1      ,-1.1       ,75.9             ,---             ,334      ,0       ,8    ,
23        ,16:00       ,24.9       ,24.7          ,25.5          ,26.5          ,25.8      ,25.4      ,25.2      ,25.4      ,26.0      ,-1.6      ,-1.6       ,76.9             ,---             ,282      ,0       ,8    ,
23        ,17:00       ,24.9       ,24.6          ,25.3          ,26.4          ,25.3      ,25.5      ,25.4      ,24.9      ,25.6      ,-2.9      ,-2.9       ,76.9             ,---             ,241      ,0       ,7    ,
23        ,18:00       ,24.9       ,24.5          ,25.6          ,26.4          ,25.5      ,25.1      ,25.6      ,25.5      ,26.1      ,-4.0      ,-4.0       ,80.9             ,---             ,295      ,1210    ,7    ,
23        ,19:00       ,24.9       ,24.8          ,25.3          ,26.2          ,25.0      ,24.8      ,25.4      ,25.5      ,25.9      ,-4.6      ,-4.6       ,80.9             ,---             ,473      ,0       ,7    ,
23        ,20:00       ,24.9       ,24.6          ,25.5          ,26.4          ,25.1      ,25.1      ,25.8      ,25.4      ,25.9      ,-4.9      ,-4.9       ,77.9             ,---             ,484      ,0       ,7    ,
23        ,21:00       ,24.9       ,24.7          ,25.4          ,26.0          ,24.9      ,25.0      ,25.6      ,25.4      ,26.0      ,-5.4      ,-5.4       ,79.9             ,---             ,325      ,0       ,6    ,
23        ,22:00       ,24.9       ,24.5          ,25.0          ,26.6          ,24.9      ,25.0      ,24.8      ,24.8      ,25.6      ,-5.9      ,-5.9       ,76.9             ,---             ,299      ,0       ,7    ,
23        ,23:00       ,24.9       ,24.4          ,25.5          ,26.2          ,25.0      ,25.0      ,25.6      ,25.7      ,26.4      ,-6.3      ,-6.3       ,76.9             ,---             ,0        ,0       ,5    ,
